25.1976,55.274
25.2139,55.2839
25.1155,55.1395
25.2403,55.2752
25.2133,55.2839
25.2217,55.2815
25.0718,55.13
25.2502,55.3043
25.213,55.2795
25.2127,55.2807
25.2216,55.2619
25.214,55.2764
25.0936,55.1553
25.2268,55.2884
25.2137,55.2794
25.0768,55.1416
25.2336,55.2635
25.2132,55.2797
25.213,55.2829
25.2095,55.2752
25.0517,55.1489
25.2302,55.2863
25.2287,55.2854
25.2512,55.2832
25.2132,55.2795
25.2456,55.3582
25.2624,55.321
25.2135,55.2797
25.2479,55.3521
25.2378,55.2699
25.2526,55.3038
25.0445,55.2145
25.2169,55.2823
25.265,55.3212
25.2105,55.276
25.1395,55.2017
25.2136,55.2799
25.2235,55.2828
25.2373,55.2734
25.2065,55.2753
25.2132,55.2832
25.2257,55.2842
25.2259,55.2832
25.2134,55.2795
25.2272,55.342
25.2303,55.2873
25.2266,55.2839
25.2368,55.3113
25.2118,55.2732
25.1907,55.2734
25.2266,55.2836
25.2506,55.2924
25.2107,55.2741
25.2147,55.28
25.2464,55.3573
25.2336,55.2636
25.1816,55.2319
25.2231,55.2858
25.1966,55.2713
25.1269,55.1986
25.2263,55.2846
25.1946,55.2792
25.2302,55.2873
25.2345,55.3092
25.2095,55.2729
25.2133,55.2795
25.2368,55.3115
25.2254,55.2613
25.1583,55.2209
25.2954,55.3823
25.0977,55.1226
25.2141,55.2763
25.1723,55.2233
25.2133,55.2796
25.1573,55.2201
25.224,55.2602
25.2118,55.2816
25.1436,55.2075
25.246,55.3558
25.2026,55.2404
25.0555,55.2607
25.2262,55.2846
25.2507,55.3008
25.1965,55.2824
25.2471,55.293
25.2484,55.3523
25.2129,55.2795
25.1967,55.2704
25.2131,55.2803
25.2271,55.2888
25.1328,55.188
25.2209,55.281
25.2169,55.2824
25.2171,55.4239
25.2567,55.2985
25.0702,55.1358
25.2575,55.2965
25.2294,55.2868
25.2134,55.2799
25.213,55.2817
25.2132,55.2798
