25.2217,55.2724
25.1891,55.2756
25.115,55.1257
25.2231,55.2817
25.0765,55.1487
25.0923,55.1732
25.2101,55.2711
25.1267,55.3939
25.2064,55.2702
25.2332,55.2633
25.0535,55.2617
25.2301,55.2876
25.2264,55.2847
25.2166,55.2829
25.1968,55.2646
25.2131,55.2831
25.1936,55.2355
25.2238,55.2898
25.2383,55.2695
25.0819,55.1417
25.2271,55.2895
25.2134,55.2776
25.2461,55.3575
25.213,55.2811
25.1058,55.1687
25.2233,55.2824
25.2531,55.3019
24.4932,54.3615
25.2264,55.2847
25.2287,55.2599
25.0731,55.1386
25.2367,55.2726
25.213,55.2807
25.0503,55.1918
25.2985,55.371
25.2139,55.2836
25.2178,55.2817
25.08,55.1529
25.2674,55.3702
25.0743,55.1846
25.2231,55.2857
25.2138,55.2779
25.2477,55.3541
25.0825,55.141
25.2147,55.284
25.213,55.283
24.4214,54.5323
25.1969,55.2737
25.2273,55.2896
25.2403,55.2753
25.2166,55.2796
25.2302,55.2873
25.0706,55.1541
25.2478,55.2804
25.2324,55.422
25.0468,55.259
25.2367,55.2817
25.2132,55.2833
25.2572,55.2896
25.2264,55.2846
25.1984,55.2718
25.0518,55.2539
25.227,55.2893
25.2966,55.3705
25.2291,55.3208
25.2476,55.3472
25.2259,55.2832
25.2351,55.2754
25.2076,55.272
25.2117,55.2808
25.2937,55.3697
25.0832,55.1413
25.213,55.2796
25.1869,55.2783
25.221,55.2811
25.2127,55.2789
25.2139,55.2838
25.0775,55.1362
25.0833,55.1414
24.4268,54.646
25.2475,55.2911
25.0505,55.1539
25.2676,55.3555
25.2625,55.2938
25.228,55.2643
25.0083,55.1631
25.2131,55.2809
25.1907,55.2812
25.1597,55.21
24.4297,54.6403
25.0677,55.1418
25.2452,55.3601
25.1616,55.405
25.0667,55.213
25.2092,55.2747
25.161,55.2178
25.047,55.1958
25.1088,55.1663
25.2111,55.282
25.2374,55.2811
25.2214,55.2811
25.1918,55.274
25.0706,55.1406
25.2333,55.2634
25.1466,55.2148
24.4637,54.3364
25.2257,55.2841
25.1965,55.2699
25.2553,55.2855
25.1334,55.1872
25.248,55.354
25.2068,55.2713
25.2138,55.2788
24.4989,54.3637
25.2427,55.3001
25.2072,55.2779
25.0527,55.1564
25.2265,55.2837
25.176,55.2292
25.191,55.2727
25.2112,55.282
25.2133,55.2812
25.2372,55.2799
25.2153,55.2802
25.0747,55.1401
25.228,55.2859
25.2604,55.2913
25.1522,55.2225
25.2206,55.264
25.1593,55.2206
25.2407,55.276
25.2672,55.3164
25.1937,55.2639
25.0395,55.1776
25.2167,55.2823
25.2131,55.2794
25.2272,55.3217
25.1593,55.4062
25.2112,55.282
25.3392,55.3866
25.2511,55.3002
25.2325,55.2661
25.2352,55.2727
25.118,55.3909
25.0818,55.1419
25.228,55.2642
25.2099,55.2767
25.2131,55.2759
25.2266,55.2841
25.1968,55.2689
25.2301,55.2613
25.2073,55.2778
25.087,55.3722
25.2507,55.2976
25.2212,55.2817
25.1869,55.2766
25.214,55.2763
25.2263,55.2843
25.2327,55.2634
25.1075,55.1853
25.2088,55.2761
25.2114,55.2819
25.2175,55.2816
25.2622,55.3249
25.2091,55.2746
25.209,55.2747
25.2447,55.3618
25.2555,55.2847
25.2164,55.2795
25.1165,55.1936
25.1593,55.3021
25.2226,55.2824
25.1719,55.2402
25.0438,55.1896
25.2572,55.2897
25.2481,55.3007
25.2575,55.3065
25.2131,55.2832
25.2483,55.3534
25.2358,55.2733
25.248,55.354
25.0842,55.1406
25.1927,55.2732
25.248,55.3537
25.2301,55.2886
25.2218,55.2817
25.1918,55.2735
25.226,55.2834
25.0869,55.1477
25.1751,55.2366
25.2288,55.2621
25.0891,55.1468
25.223,55.2856
25.2278,55.2595
25.2134,55.2807
25.0133,55.2091
25.2238,55.2823
25.2262,55.2847
25.1559,55.2157
25.2264,55.2834
25.2326,55.266
25.2558,55.295
25.2225,55.2853
25.2262,55.2845
25.0795,55.1761
25.2129,55.2826
25.1289,55.401
25.2294,55.2867
25.2511,55.3024
25.2132,55.2807
25.0731,55.1303
25.0843,55.1406
25.0526,55.1559
25.2448,55.362
25.2332,55.2732
25.1083,55.1786
25.1943,55.2892
25.2365,55.2835
25.213,55.2796
25.2444,55.3138
25.2231,55.2621
25.2302,55.2872
25.2553,55.3296
25.2179,55.282
25.2425,55.3113
25.2294,55.2853
25.2523,55.296
25.0922,55.1734
25.2376,55.2732
25.0945,55.3684
25.212,55.276
25.2135,55.2788
25.2146,55.2825
25.0857,55.1434
25.034,55.2036
25.2367,55.3113
25.2588,55.2969
25.2296,55.2858
25.0709,55.1499
25.1902,55.403
25.0891,55.203
25.1936,55.3988
25.2473,55.3173
25.2171,55.2818
25.0564,55.1712
25.0821,55.1413
25.213,55.2789
25.0756,55.1336
25.0627,55.1892
25.1742,55.2403
25.2126,55.28
25.2257,55.2626
25.2127,55.2826
25.2491,55.3476
25.0668,55.1553
25.2297,55.2861
25.0516,55.2833
25.2296,55.2857
25.072,55.1286
25.2299,55.2633
25.0893,55.1533
25.2624,55.3248
25.2129,55.2819
25.1918,55.266
25.0551,55.2633
25.2129,55.2828
25.2131,55.2797
25.2412,55.2831
25.1545,55.2264
25.2169,55.2825
25.2085,55.276
25.252,55.2924
25.2132,55.2816
25.2093,55.275
25.1139,55.191
25.2138,55.2839
25.2176,55.2819
25.0988,55.1543
25.0741,55.1633
25.0132,55.2092
25.2133,55.2791
25.2488,55.3525
25.2447,55.3618
25.0803,55.1527
25.2274,55.2871
25.086,55.1435
25.1528,55.2018
25.2228,55.2821
25.052,55.267
25.2132,55.281
25.2443,55.3619
25.2291,55.2867
24.4279,54.59
25.2787,55.3043
25.1858,55.2636
25.2133,55.2797
25.2156,55.2788
25.25,55.2977
25.1096,55.1459
25.212,55.2825
25.2302,55.2861
25.2432,55.3333
25.2543,55.295
25.2302,55.2874
25.243,55.2716
25.162,55.2168
25.2235,55.2827
25.2393,55.3016
25.2129,55.2799
24.4896,54.3947
25.1563,55.2962
25.0878,55.1728
25.0368,55.2314
25.2268,55.2838
25.0858,55.1436
